brand,model,network_technology,t2G_bands,t3G_bands,t4G_bands,network_speed,GPRS,EDGE,announced,status,dimentions,weight_g,weight_oz,SIM,display_type,display_resolution,display_size,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,bluetooth,GPS,NFC,radio,USB,sensors,battery,colors,approx_price,img_url,N/A
ZTE,Grand S II,GSM / CDMA / HSPA / EVDO,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,N/A,HSPA 21.1/5.76 Mbps  LTE  EV-DO Rev.A 3.1 Mbps,Class 12,Class 12,2014  December,Available. Released 2014  December,157 x 77 x 7.9 mm (6.18 x 3.03 x 0.31 in),120,4.23,Micro-SIM,IPS LCD capacitive touchscreen  16M colors,5.5 inches (~69.0% screen-to-body ratio),1080 x 1920 pixels (~401 ppi pixel density),Android 4.2 (Jelly Bean),Quad-core 2.2 GHz Krait 400,Qualcomm MSM8674-1 Snapdragon 800,Adreno 330,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,5 MP| 1080p@30fps,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| hotspot,4.0| A2DP,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 2500 mAh battery,Silver,180,http://cdn2.gsmarena.com/vv/bigpic/zte-grand-s2.jpg,N/A
ZTE,Zmax,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700 / 1900 / 2100 ,LTE band 2(1900)| 4(1700/2100)| 7(2600)| 12(700),HSPA  LTE Cat4 150/50 Mbps or Cat3 100/50 Mbps,Yes,Yes,2014  September,Available. Released 2014  September,162.6 x 83.8 x 8.9 mm (6.40 x 3.30 x 0.35 in),189.9,6.7,Micro-SIM,TFT capacitive touchscreen  16M colors,5.7 inches (~65.7% screen-to-body ratio),720 x 1280 pixels (~258 ppi pixel density),Android 4.4.2 (KitKat),Quad-core 1.2 GHz Cortex-A7,Qualcomm MSM8926 Snapdragon 400,Adreno 305,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,8 MP| autofocus| LED flash,1.6 MP| 720p,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual band| hotspot,4.0| A2DP,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Non-removable Li-Ion 3400 mAh battery,Black,200,http://cdn2.gsmarena.com/vv/bigpic/zte-zmax.jpg,N/A
ZTE,Blade Vec 4G,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,LTE band 3(1800)| 7(2600)| 8(900)| 20(800),HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2014  September,Available. Released 2014  November,142.3 x 70.4 x 7.8 mm (5.60 x 2.77 x 0.31 in),N/A,N/A,Micro-SIM,TFT capacitive touchscreen  16M colors,5.0 inches (~68.8% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 4.4.2 (KitKat),Quad-core 1.2 GHz Cortex-A7,Qualcomm MSM8926 Snapdragon 400,Adreno 305,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,8 MP or 13 MP| autofocus| LED flash,2 MP/ 1 MP (market dependent),Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,4.0| A2DP,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer| proximity,Non-removable Li-Ion 2300 mAh battery,Black,180,http://cdn2.gsmarena.com/vv/bigpic/zte-blade-vec-4g.jpg,N/A
ZTE,Blade Vec 3G,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,N/A,HSPA 42.2/5.76 Mbps,Yes,Yes,2014  September,Available. Released 2014  November,139.3 x 69.8 x 7.8 mm (5.48 x 2.75 x 0.31 in),N/A,N/A,Micro-SIM,TFT capacitive touchscreen  16M colors,5.0 inches (~70.9% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Mediatek MT6582,Mali-400MP2,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus| LED flash,5 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| DLNA| Wi-Fi Direct| hotspot,4.0| A2DP,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Removable Li-Ion 2300 mAh battery,Black,170,http://cdn2.gsmarena.com/vv/bigpic/zte-blade-vec-3g.jpg,N/A
ZTE,Kis 3 Max,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,N/A,HSPA 42.2/5.76 Mbps,Yes,Yes,2014  September,Available. Released 2014  November,132 x 66 x 9.1 mm (5.20 x 2.60 x 0.36 in),135,4.76,Micro-SIM,TFT capacitive touchscreen  16M colors,4.5 inches (~64.1% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),Android 4.4.2 (KitKat),Dual-core 1.3 GHz Cortex-A7,Mediatek MT6572,Mali-400,microSD  up to 32 GB (dedicated slot),4 GB,512 MB RAM,5 MP| autofocus| LED flash,2 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| DLNA| Wi-Fi Direct| hotspot,3.0| A2DP,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Removable Li-Ion 1850 mAh battery,Black| White,120,http://cdn2.gsmarena.com/vv/bigpic/zte-kiss-3-max.jpg,N/A
ZTE,nubia Z5S mini NX405H,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700 / 1900 / 2100 ,LTE band 2(1900)| 4(1700/2100)| 5(850)| 17(700),HSPA 42.2/5.76 Mbps  LTE,Yes,Yes,2014  August,Available. Released 2014  August,134.9 x 65.8 x 8.6 mm (5.31 x 2.59 x 0.34 in),117.9,4.16,Micro-SIM,IGZO IPS LCD capacitive touchscreen  16M colors,4.7 inches (~68.6% screen-to-body ratio),720 x 1280 pixels (~312 ppi pixel density),Android 4.3 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,Qualcomm Snapdragon 400,Adreno 305,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,5 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| DLNA| Wi-Fi Direct| hotspot,4.0| A2DP,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 2000 mAh battery,Black| White,210,http://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z5s-mini-lte.jpg,N/A
ZTE,nubia Z7,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600),HSPA  LTE,Yes,Yes,2014  July,Available. Released 2014  July,153.2 x 75.7 x 8.9 mm (6.03 x 2.98 x 0.35 in),N/A,N/A,Dual SIM (Micro-SIM| dual stand-by),Capacitive touchscreen  16M colors,5.5 inches (~70.8% screen-to-body ratio),1440 x 2560 pixels (~538 ppi pixel density),Android 4.4.2 (KitKat),Quad-core 2.5 GHz Krait 400,Qualcomm MSM8974AC Snapdragon 801,Adreno 330,No,32 GB,3 GB RAM,13 MP| autofocus| OIS| dual-LED (dual tone) flash,5 MP| 1080p@30fps,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.0| A2DP,Yes with A-GPS GLONASS,Yes,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3000 mAh battery,Black| White,250,http://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z7.jpg,N/A
ZTE,nubia Z7 Max,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600),HSPA  LTE,Yes,Yes,2014  July,Available. Released 2014  July,152.7 x 76 x 8.7 mm (6.01 x 2.99 x 0.34 in),160,5.64,Dual SIM (Micro-SIM| dual stand-by),Capacitive touchscreen  16M colors,5.5 inches (~71.1% screen-to-body ratio),1080 x 1920 pixels (~403 ppi pixel density),Android 4.4.2 (KitKat),Quad-core 2.5 GHz Krait 400,Qualcomm MSM8974AC Snapdragon 801,Adreno 330,microSD  up to 64 GB (dedicated slot),32 GB,2 GB RAM,13 MP| autofocus| LED flash,5 MP| 1080p@30fps,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.0| A2DP,Yes with A-GPS GLONASS,Yes,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3100 mAh battery,Black| White,240,http://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z7-max.jpg,N/A
ZTE,nubia Z7 mini,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600),HSPA  LTE,Yes,Yes,2014  July,Available. Released 2014  July,140.9 x 69.3 x 8.2 mm (5.55 x 2.73 x 0.32 in),143,5.04,Dual SIM (Micro-SIM| dual stand-by),Capacitive touchscreen  16M colors,5.0 inches (~69.3% screen-to-body ratio),1080 x 1920 pixels (~445 ppi pixel density),Android 4.4.2 (KitKat),Quad-core 2.0 GHz Krait 400,Qualcomm MSM8974AA Snapdragon 801,Adreno 330,microSD  up to 64 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,5 MP| 1080p@30fps,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.0| A2DP,Yes with A-GPS GLONASS,N/A,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 2300 mAh battery,Black| White| Red| Green| Yellow,180,http://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z7-mini.jpg,N/A
ZTE,Blade L2,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 900 / 2100 ,N/A,HSPA 21.1/5.76 Mbps,Yes,Yes,2014  May,Available. Released 2014  May,142.5 x 72.2 x 9 mm (5.61 x 2.84 x 0.35 in),166,5.86,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),TFT capacitive touchscreen  16M colors,5.0 inches (~67.0% screen-to-body ratio),480 x 854 pixels (~196 ppi pixel density),Android 4.2 (Jelly Bean),Quad-core 1.3 GHz Cortex-A7,Mediatek MT6582M,Mali-400MP2,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,5 MP or 8 MP| autofocus| LED flash,VGA/ 1 MP (market dependant),Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,3.0| A2DP| EDR,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 2000 mAh battery,White,130,http://cdn2.gsmarena.com/vv/bigpic/zte-blade-l2.jpg,N/A
ZTE,Kis 3,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,N/A,HSPA,Yes,Yes,2014  May,Available. Released 2014  May,126 x 65 x 11 mm (4.96 x 2.56 x 0.43 in),120,4.23,Mini-SIM,IPS LCD capacitive touchscreen  16M colors,4.0 inches (~55.6% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),Android 4.4.2 (KitKat),Cortex-A5,Qualcomm MSM7225A Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot),512 MB,256 MB RAM,3.15 MP,No,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 1400 mAh battery,Black| Blue,60,http://cdn2.gsmarena.com/vv/bigpic/zte-kis-3.jpg,N/A
ZTE,Blade G2,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,N/A,HSPA 21.1/5.76 Mbps,Class 12,Class 12,2013  July,Available. Released 2013  September,133 x 66 x 9.9 mm (5.24 x 2.60 x 0.39 in),145,5.11,Dual SIM (Mini-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,4.5 inches (~63.6% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),Android 4.2.1 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,Mediatek MT6589,PowerVR SGX544,microSD  up to 32 GB (dedicated slot),4 GB,512 MB RAM,5 MP| autofocus| LED flash,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,4.0| A2DP,Yes with A-GPS,N/A,FM radio| built-in antenna,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 2000 mAh battery,Black,100,http://cdn2.gsmarena.com/vv/bigpic/zte-blade-g2.jpg,N/A
ZTE,Star 1,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 , LTE,HSPA  LTE,Yes,Yes,2014  April,Available. Released 2014  April,139 x 69 x 6.6 mm (5.47 x 2.72 x 0.26 in),130,4.59,Yes,IPS LCD capacitive touchscreen  16M colors,5.0 inches (~71.9% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),Android 4.4.2 (KitKat),Quad-core 1.6 GHz Cortex-A7,Qualcomm MSM8928 Snapdragon 400,Adreno 305,microSD  up to 64 GB (dedicated slot),16 GB,2 GB RAM,8 MP| autofocus| dual-LED (dual tone) flash,5 MP,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| hotspot,4.0| A2DP,Yes with A-GPS,N/A,To be confirmed,microUSB 2.0| USB Host,Accelerometer| proximity,Non-removable Li-Po 2300 mAh battery,Pink| Black| White,200,http://cdn2.gsmarena.com/vv/bigpic/zte-star-1.jpg,N/A
ZTE,nubia X6,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100 ,LTE band 3(1800)| 7(2600),HSPA 42.2/11.5 Mbps  LTE Cat4 150/50 Mbps  EV-DO Rev.A 3.1 Mbps,Yes,Yes,2014  March,Available. Released 2014  April,179.5 x 89 x 7.9 mm (7.07 x 3.50 x 0.31 in),215,7.58,Dual SIM,IPS LCD capacitive touchscreen  16M colors,6.44 inches (~71.6% screen-to-body ratio),1080 x 1920 pixels (~342 ppi pixel density),Android 4.3 (Jelly Bean),Quad-core 2.3/2.5 GHz Krait 400,Qualcomm MSM8974AB/ MSM8974AC Snapdragon 801,Adreno 330,microSD  up to 32 GB (dedicated slot),32/64 GB,2 GB RAM/ 128 GB| 3 GB RAM,13 MP| OIS| autofocus| dual-LED flash,13 MP| 1080p@30fps,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.0| A2DP,Yes with A-GPS,Yes,FM radio,microUSB 3.0| USB Host,Accelerometer| gyro| proximity| compass,Non-removable Li-ion 4250 mAh battery,White| Gold,350,http://cdn2.gsmarena.com/vv/bigpic/zte-nubia-x6-new.jpg,N/A
ZTE,Open C,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100  - for Europe,N/A,HSPA 21.1/5.76 Mbps,Yes,Yes,2014  February,Available. Released 2014  May,126 x 64.7 x 10.8 mm (4.96 x 2.55 x 0.43 in),125,4.41,Micro-SIM,TFT capacitive touchscreen  256K colors,4.0 inches (~55.9% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),Firefox OS 1.3,Dual-core 1.2 GHz Cortex-A7,Qualcomm MSM8210 Snapdragon 200,Adreno 302,microSD  up to 32 GB (dedicated slot),4 GB,512 MB RAM,3.15 MP,No,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,Yes,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer,Removable Li-Ion 1400 mAh battery,Orange| Black,70,http://cdn2.gsmarena.com/vv/bigpic/zte-open-c-new.jpg,N/A
ZTE,Grand S II S291,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600),HSPA  LTE,Yes,Yes,2014  January,Available. Released 2014  April,157 x 77 x 9.1 mm (6.18 x 3.03 x 0.36 in),150,5.29,Micro-SIM,IPS LCD capacitive touchscreen  16M colors,5.5 inches (~69.0% screen-to-body ratio),1080 x 1920 pixels (~401 ppi pixel density),Android 4.3 (Jelly Bean),Quad-core 2.3 GHz Krait 400,Qualcomm MSM8974AB Snapdragon 801,Adreno 330,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,2 MP| 1080p@30fps,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| DLNA| hotspot,4.0| A2DP,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3100 mAh battery,Silver,250,http://cdn2.gsmarena.com/vv/bigpic/zte-grand-s-ii.jpg,N/A
ZTE,nubia Z5S,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA, LTE (market dependent),HSPA  LTE,Yes,Yes,2013  November,Available. Released 2013  December,137.7 x 68.8 x 7.6 mm (5.42 x 2.71 x 0.30 in),126,4.44,Yes,IGZO IPS LCD capacitive touchscreen  16M colors,5.0 inches (~72.7% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),Android 4.2.2 (Jelly Bean),Quad-core 2.3 GHz Krait 400,Qualcomm Snapdragon 800,Adreno 330,No,16/32 GB,2 GB RAM,13 MP| autofocus| OIS| LED flash,5 MP,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.0| A2DP,Yes with A-GPS,TBD,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 2300 mAh battery,Black| White,290,http://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z5s.jpg,N/A
ZTE,nubia Z5S mini NX403A,GSM / CDMA / HSPA / EVDO,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,N/A,HSPA  EV-DO Rev.A 3.1 Mbps,Yes,Yes,2013  November,Available. Released 2013  December,134.8 x 65.8 x 7.6 mm (5.31 x 2.59 x 0.30 in),120,4.23,Micro-SIM,IGZO IPS LCD capacitive touchscreen  16M colors,4.7 inches (~68.7% screen-to-body ratio),720 x 1280 pixels (~312 ppi pixel density),Android 4.2.2 (Jelly Bean),Quad-core 1.7 GHz Krait 300,Qualcomm APQ8064 Snapdragon 600,Adreno 320,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,5 MP,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| DLNA| Wi-Fi Direct| hotspot,4.0| A2DP,Yes with A-GPS GLONASS,N/A,FM radio,microUSB 2.0| USB Host,Accelerometer| gyro| proximity| compass,Removable Li-Ion 2000 mAh battery,White| Green| Pink| Yellow| Blue,230,http://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z5s-mini.jpg,N/A
ZTE,Grand S Flex,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA, LTE,HSPA,Yes,Yes,2013  November,Available. Released 2013  November,143 x 70 x 8.9 mm (5.63 x 2.76 x 0.35 in),130,4.59,Yes,IPS LCD capacitive touchscreen  16M colors,5.0 inches (~68.9% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 4.1 (Jelly Bean),Dual-core 1.2 GHz Krait 200,Qualcomm MSM8930 Snapdragon 400,Adreno 305,No,16 GB,1 GB RAM,8 MP| autofocus| LED flash,1 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| DLNA| hotspot,4.0| A2DP,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer| proximity,Non-removable Li-Ion 2300 mAh battery,Black/Silver,310,http://cdn2.gsmarena.com/vv/bigpic/zte-grand-x-flex1.jpg,N/A
ZTE,Warp 4G,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO , LTE,EV-DO Rev.A 3.1 Mbps  LTE,No,No,2013  September,Available. Released 2013  September,132.1 x 66 x 10.4 mm (5.20 x 2.60 x 0.41 in),127.6,4.48,Yes,IPS LCD capacitive touchscreen  16M colors,4.5 inches (~64.0% screen-to-body ratio),720 x 1280 pixels (~326 ppi pixel density),Android 4.1 (Jelly Bean),Dual-core 1.2 GHz Krait 200,Qualcomm MSM8930 Snapdragon 400,Adreno 305,microSD  up to 64 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus| LED flash,1 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,4.0| A2DP| LE,Yes with A-GPS,Yes,No,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 2070 mAh battery,Black,150,http://cdn2.gsmarena.com/vv/bigpic/zte-boost-warp-4g-n9510.jpg,N/A
ZTE,Blade G V880G,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,N/A,HSPA 7.2/5.76 Mbps,Class 12,Class 12,2013  April,Available. Released 2013  April,133 x 67 x 9.2 mm (5.24 x 2.64 x 0.36 in),140,4.94,Mini-SIM,IPS LCD capacitive touchscreen  16M colors,4.5 inches (~62.6% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),Android 4.1.2 (Jelly Bean),Dual-core 1.2 GHz Cortex-A5,Qualcomm MSM8225 Snapdragon S4 Play,Adreno 203,microSD  up to 32 GB (dedicated slot),4 GB (1.9 GB accessible),512 MB RAM,5 MP| autofocus| LED flash,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,3.0| A2DP,Yes with A-GPS,Yes,Stereo FM radio| RDS,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 2000 mAh battery,Black| Blue,280,http://cdn2.gsmarena.com/vv/bigpic/zte-blage-g-v880g.jpg,N/A
ZTE,Reef,CDMA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,N/A,EV-DO Rev.A 3.1 Mbps,No,No,2013  August,Available. Released 2013  August,127 x 64.8 x 11.2 mm (5.0 x 2.55 x 0.44 in),127.6,4.48,Yes,TFT capacitive touchscreen,4.0 inches (~55.3% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),Android 4.1 (Jelly Bean),1.0 GHz,Qualcomm MSM8655 Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,5 MP| LED flash,1 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot| Wi-Fi Direct,4.0| A2DP,Yes with A-GPS,N/A,No,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 1650 mAh battery,Black,110,http://cdn2.gsmarena.com/vv/bigpic/zte-reef.jpg,N/A
ZTE,Imperial,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO , LTE,EV-DO Rev.A 3.1 Mbps  LTE,No,No,2013  June,Available. Released 2013  June,- x 65.5 x 12.2 mm,153.4,5.4,Yes,TFT capacitive touchscreen,4.0 inches (~57.9% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),Android 4.1 (Jelly Bean),Dual-core 1.2 GHz,N/A,N/A,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,5 MP| autofocus| LED flash,Yes,Yes,Yes,Yes,4.0| A2DP,Yes with A-GPS,N/A,No,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 2500 mAh battery,Black,230,http://cdn2.gsmarena.com/vv/bigpic/zte-imperial.jpg,N/A
ZTE,Vital N9810,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,LTE band 25(1900),EV-DO Rev.A 3.1 Mbps  LTE,No,No,2013  June,Available. Released 2013  June,142 x 71.4 x 10 mm (5.59 x 2.81 x 0.39 in),154,5.43,Yes,IPS LCD capacitive touchscreen  16M colors,5.0 inches (~68.0% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 4.1.2 (Jelly Bean),Dual-core 1.5 GHz Krait,Qualcomm MSM8960 Snapdragon S4 Plus,Adreno 225,microSD  up to 64 GB (dedicated slot),8 GB,1 GB RAM,13 MP| autofocus| LED flash,1 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,4.0| A2DP| LE,Yes with A-GPS,Yes,No,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 2500 mAh battery,Black/Blue,270,http://cdn2.gsmarena.com/vv/bigpic/ste-vital-for-sprint.jpg,N/A
ZTE,Grand X Pro,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 900 / 2100 ,N/A,HSPA 7.2/5.76 Mbps,Yes,Up to 236.8 kbps,2013  March,Available. Released 2013  April,132.6 x 64.4 x 9.4 mm (5.22 x 2.54 x 0.37 in),146,5.15,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),TFT capacitive touchscreen  16M colors,4.5 inches (~65.4% screen-to-body ratio),720 x 1280 pixels (~326 ppi pixel density),Android 4.0 (Ice Cream Sandwich),Dual-core 1.2 GHz Cortex-A9,Mediatek MT6577,PowerVR SGX531u,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,8 MP| autofocus| LED flash,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,4.0| A2DP,Yes with A-GPS,N/A,To be confirmed,microUSB 2.0,Accelerometer| proximity,Non-removable Li-Ion 2000 mAh battery,Black| Red| Blue| Yellow,110,http://cdn2.gsmarena.com/vv/bigpic/zte-grand-x-pro.jpg,N/A
ZTE,Grand X Quad V987,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,N/A,HSPA,Yes,Yes,2013  June,Available. Released 2013  July,141 x 70 x 8.9 mm (5.55 x 2.76 x 0.35 in),163,5.75,Dual SIM (Dual stand-by),TFT capacitive touchscreen  16M colors,5.0 inches (~69.8% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 4.1.2 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,Mediatek MT6589,PowerVR SGX544,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,8 MP| autofocus| LED flash,1.3 MP,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| DLNA| hotspot,4.0| A2DP,Yes with A-GPS,Yes,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 2500 mAh battery,White,200,http://cdn2.gsmarena.com/vv/bigpic/zte-grand-x-quad-v987.jpg,N/A
ZTE,Blade III Pro,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,N/A,HSPA,Yes,Yes,2013  April,Available. Released 2013  May,-,N/A,N/A,Yes,TFT capacitive touchscreen,4.0 inches,480 x 800 pixels (~233 ppi pixel density),Android 4.1 (Jelly Bean),Dual-core 1.2 GHz Cortex-A5,Qualcomm MSM8225 Snapdragon S4 Play,Adreno 203,microSD  up to 32 GB (dedicated slot),4 GB,N/A,5 MP| autofocus,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot| DLNA,Yes,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1600 mAh battery,Black| White,150,http://cdn2.gsmarena.com/vv/bigpic/zte-blade-iii-pro-ofic.jpg,N/A
